Wavelength,Flux
1634.47, 1.05969
1634.58, 1.05311
1634.70, 1.00222
1634.82, 0.878437
1634.94, 0.929773
1635.05, 0.907207
1635.17, 0.900395
1635.29, 0.922058
1635.40, 0.877495
1635.52, 1.00088
1635.64, 0.994319
1635.76, 0.941083
1635.87, 0.930983
1635.99, 1.00940
1636.11, 0.981821
1636.22, 1.02051
1636.34, 0.904452
1636.46, 1.01187
1636.58, 1.02507
1636.69, 1.04171
1636.81, 1.00721
1636.93, 1.09849
1637.05, 0.904632
1637.16, 1.04803
1637.28, 1.08404
1637.40, 1.08123
1637.51, 1.01637
1637.63, 1.10836
1637.75, 0.971119
1637.87, 1.15365
1637.98, 1.03450
1638.10, 1.17023
1638.22, 0.982073
1638.33, 1.02041
1638.45, 1.13704
1638.57, 1.06624
1638.69, 1.12917
1638.80, 1.08905
1638.92, 1.10669
1639.04, 1.09938
1639.16, 1.12063
1639.27, 0.974509
1639.39, 0.968154
1639.51, 0.988091
1639.62, 1.04024
1639.74, 1.08394
1639.86, 1.00730
1639.98, 1.08745
1640.09, 1.12818
1640.21, 1.18943
1640.33, 1.16028
1640.44, 1.14152
1640.56, 1.10538
1640.68, 1.12143
1640.80, 1.01311
1640.91, 0.954661
1641.03, 0.962976
1641.15, 1.02144
1641.27, 1.02782
1641.38, 1.07989
1641.50, 0.971240
1641.62, 1.12361
1641.73, 1.19644
1641.85, 1.18955
1641.97, 1.15667
1642.09, 1.10961
1642.20, 1.09717
1642.32, 1.05094
1642.44, 1.10258
1642.55, 1.03147
1642.67, 1.10537
1642.79, 1.02958
1642.91, 0.957629
1643.02, 1.05660
1643.14, 0.985622
1643.26, 1.03915
1643.37, 1.01622
1643.49, 0.992721
1643.61, 0.982564
1643.73, 1.01354
1643.84, 1.12442
1643.96, 1.08062
1644.08, 1.10103
1644.20, 1.05355
1644.31, 0.986714
1644.43, 0.964090
1644.55, 1.04267
1644.66, 1.01423
1644.78, 0.963364
1644.90, 1.00830
1645.02, 0.968234
1645.13, 0.972422
1645.25, 1.14114
1645.37, 1.08887
1645.48, 1.11656
1645.60, 1.09634
1645.72, 0.987975
1645.84, 0.987521
1645.95, 0.997493
1646.07, 1.06083
1646.19, 1.06422
1646.31, 0.983136
1646.42, 0.953334
1646.54, 0.935342
1646.66, 1.05828
1646.77, 0.926417
1646.89, 1.01923
1647.01, 1.04561
1647.13, 1.05062
1647.24, 1.02232
1647.36, 0.956904
1647.48, 1.00833
1647.59, 0.942111
1647.71, 0.928796
1647.83, 0.895231
1647.95, 0.963404
1648.06, 1.01067
1648.18, 0.936559
1648.30, 0.970879
1648.42, 0.940446
1648.53, 1.01173
1648.65, 0.994964
1648.77, 1.09920
1648.88, 1.07512
1649.00, 0.978309
1649.12, 0.984382
1649.24, 0.942787
1649.35, 1.00790
1649.47, 0.982016
1649.59, 1.00450
1649.70, 0.921895
1649.82, 0.983518
1649.94, 1.02011
1650.06, 1.05380
1650.17, 0.958637
1650.29, 0.889867
1650.41, 0.830826
1650.52, 0.932266
1650.64, 1.04457
1650.76, 1.00590
1650.88, 0.975683
1650.99, 0.904795
1651.11, 0.920377
1651.23, 1.00734
1651.35, 0.986352
1651.46, 0.915554
1651.58, 1.04244
1651.70, 1.02876
1651.81, 0.938267
1651.93, 0.952940
1652.05, 0.988828
1652.17, 0.975753
1652.28, 0.933271
1652.40, 1.03190
1652.52, 1.10148
1652.63, 1.06352
1652.75, 1.03944
1652.87, 1.24202
1652.99, 1.31834
1653.10, 1.24685
1653.22, 1.01385
1653.34, 1.12419
1653.46, 1.11640
1653.57, 1.10628
1653.69, 1.06158
1653.81, 0.975911
1653.92, 1.06472
1654.04, 1.01788
1654.16, 0.922312
1654.28, 1.02964
1654.39, 1.01133
1654.51, 1.07851
1654.63, 0.902783
1654.74, 1.02249
1654.86, 1.03543
1654.98, 1.10814
1655.10, 0.922977
1655.21, 0.921373
1655.33, 1.02222
1655.45, 1.04678
1655.57, 1.01477
1655.68, 0.940643
1655.80, 1.04792
1655.92, 1.13869
1656.03, 1.09479
1656.15, 1.06280
1656.27, 0.849422
1656.39, 0.823955
1656.50, 0.892120
1656.62, 0.956068
1656.74, 0.952781
1656.85, 0.974238
1656.97, 0.974120
1657.09, 0.921789
1657.21, 0.939561
1657.32, 0.949766
1657.44, 0.992998
1657.56, 0.957793
1657.67, 0.938016
1657.79, 0.835718
1657.91, 0.867334
1658.03, 0.908977
1658.14, 0.873870
1658.26, 0.898872
1658.38, 0.943589
1658.50, 0.975267
1658.61, 0.972553
1658.73, 0.970573
1658.85, 0.987256
1658.96, 0.986779
1659.08, 1.00208
1659.20, 1.09654
1659.32, 1.01554
1659.43, 1.05823
1659.55, 1.03875
1659.67, 1.03356
1659.78, 1.01147
1659.90, 0.962690
1660.02, 0.987066
1660.14, 0.926587
1660.25, 0.986986
1660.37, 0.956416
1660.49, 0.880883
1660.61, 0.962532
1660.72, 0.974640
1660.84, 0.982120
1660.96, 0.968443
1661.07, 1.06626
1661.19, 1.00571
1661.31, 1.06528
1661.43, 1.08850
1661.54, 1.04832
1661.66, 1.02683
1661.78, 1.00447
1661.89, 1.00863
1662.01, 1.02068
1662.13, 0.980655
1662.25, 0.940246
1662.36, 0.983134
1662.48, 0.877973
1662.60, 0.954197
1662.71, 0.897713
1662.83, 0.895952
1662.95, 0.879620
1663.07, 0.910082
1663.18, 0.673843
1663.30, 0.767821
1663.42, 0.723077
1663.54, 0.755176
1663.65, 0.805538
1663.77, 0.773313
1663.89, 0.799081
1664.00, 0.854293
1664.12, 0.847849
1664.24, 0.827048
1664.36, 0.912011
1664.47, 0.996586
1664.59, 0.965606
1664.71, 1.02777
1664.82, 1.07102
1664.94, 1.02900
1665.06, 0.885791
1665.18, 0.925855
1665.29, 0.938807
1665.41, 0.815320
1665.53, 0.987605
1665.65, 0.946748
1665.76, 0.968859
1665.88, 1.02723
1666.00, 1.05978
1666.11, 1.12403
1666.23, 1.05580
1666.35, 1.07308
1666.47, 1.05840
1666.58, 1.03105
1666.70, 1.00661
1666.82, 0.969658
1666.93, 1.03087
1667.05, 0.981376
1667.17, 0.932645
1667.29, 0.942580
1667.40, 0.904446
1667.52, 1.00819
1667.64, 0.986385
1667.76, 0.948265
1667.87, 0.961045
1667.99, 0.955805
1668.11, 0.972116
1668.22, 0.935359
1668.34, 0.840979
1668.46, 0.807500
1668.58, 0.728634
1668.69, 0.563991
1668.81, 0.484563
1668.93, 0.426157
1669.04, 0.333548
1669.16, 0.366109
1669.28, 0.338116
1669.40, 0.342217
1669.51, 0.378792
1669.63, 0.415535
1669.75, 0.388420
1669.86, 0.325951
1669.98, 0.279407
1670.10, 0.134602
1670.22, 0.258073
1670.33, 0.279395
1670.45, 0.363710
1670.57, 0.398491
1670.69, 0.552267
1670.80, 0.659533
1670.92, 0.786722
1671.04, 0.872544
1671.15, 0.990267
1671.27, 1.24467
1671.39, 1.17704
1671.51, 1.08188
1671.62, 1.14288
1671.74, 1.20640
1671.86, 1.22750
1671.97, 1.17518
1672.09, 1.19926
1672.21, 1.28020
1672.33, 1.32428
1672.44, 1.13268
1672.56, 1.06757
1672.68, 1.18067
1672.80, 1.16752
1672.91, 1.23456
1673.03, 1.03844
1673.15, 1.13652
1673.26, 1.08264
1673.38, 1.09277
1673.50, 1.11332
1673.62, 1.13716
1673.73, 1.14584
1673.85, 1.05271
1673.97, 1.05453
1674.08, 1.09737
1674.20, 1.06091
1674.32, 0.992105
1674.44, 0.950565
1674.55, 1.11605
1674.67, 0.984536
1674.79, 1.06945
1674.91, 0.997499
1675.02, 1.04710
1675.14, 1.00135
1675.26, 1.10992
1675.37, 1.24149
1675.49, 1.02840
1675.61, 0.963287
1675.73, 1.06457
1675.84, 1.04530
1675.96, 0.997218
1676.08, 1.07321
1676.19, 1.10078
1676.31, 1.09480
1676.43, 1.04125
1676.55, 0.968924
1676.66, 1.07321
1676.78, 1.05576
1676.90, 1.09628
1677.02, 1.23764
1677.13, 1.19450
1677.25, 1.20993
1677.37, 1.18631
1677.48, 1.10169
1677.60, 1.03909
1677.72, 1.09959
1677.84, 1.01622
1677.95, 1.04472
1678.07, 0.964918
1678.19, 1.10047
1678.30, 1.04419
1678.42, 1.07617
1678.54, 1.11483
1678.66, 1.11561
1678.77, 1.13427
1678.89, 1.20124
1679.01, 1.07663
1679.12, 1.11409
1679.24, 1.05223
1679.36, 0.991617
1679.48, 0.964646
1679.59, 1.03965
1679.71, 1.07910
1679.83, 0.967375
1679.95, 0.989617
1680.06, 0.937384
1680.18, 0.973099
1680.30, 1.06622
1680.41, 1.05967
1680.53, 1.11674
1680.65, 1.02997
1680.77, 1.13577
1680.88, 1.13015
1681.00, 1.00650
1681.12, 1.02413
1681.23, 0.985319
1681.35, 0.852832
1681.47, 0.846672
1681.59, 0.888564
1681.70, 0.879267
1681.82, 0.935480
1681.94, 0.888583
1682.06, 0.944668
1682.17, 0.918783
1682.29, 0.864907
1682.41, 0.914800
1682.52, 0.921832
1682.64, 0.775042
1682.76, 0.816061
1682.88, 0.893024
1682.99, 0.760836
1683.11, 0.739581
1683.23, 0.789480
1683.34, 0.787413
1683.46, 0.791439
1683.58, 0.822704
1683.70, 0.917358
1683.81, 1.01340
1683.93, 1.05223
1684.05, 1.00603
1684.16, 0.997168
1684.28, 0.980714
1684.40, 1.04844
1684.52, 1.13079
1684.63, 1.12183
1684.75, 1.01569
1684.87, 1.03393
1684.99, 0.974695
1685.10, 0.962382
1685.22, 1.11565
1685.34, 1.03669
1685.45, 1.08001
1685.57, 1.06062
1685.69, 1.02134
1685.81, 1.00400
1685.92, 1.11153
1686.04, 1.16102
1686.16, 1.08526
1686.27, 1.13471
1686.39, 1.05939
1686.51, 1.14902
1686.63, 1.25818
1686.74, 1.18114
1686.86, 1.18296
1686.98, 1.14285
1687.10, 1.12100
1687.21, 1.12275
1687.33, 1.18647
1687.45, 1.08587
1687.56, 1.03476
1687.68, 1.04092
1687.80, 1.01022
1687.92, 0.945127
1688.03, 1.04948
1688.15, 1.00159
1688.27, 1.04209
1688.38, 1.03226
1688.50, 0.942940
1688.62, 0.944622
1688.68, 0.991526
1688.81, 1.02681
1688.94, 1.02686
1689.07, 0.973838
1689.20, 0.943151
1689.33, 0.967311
1689.46, 0.983390
1689.59, 1.03761
1689.72, 1.07756
1689.85, 1.06708
1689.98, 1.08577
1690.11, 1.00825
1690.24, 0.970711
1690.37, 1.17536
1690.50, 1.24853
1690.63, 1.18723
1690.76, 1.21036
1690.89, 0.989542
1691.02, 0.990345
1691.15, 1.02486
1691.28, 1.02725
1691.41, 1.08900
1691.54, 1.05020
1691.67, 1.00224
1691.80, 1.00076
1691.93, 1.09995
1692.06, 1.13185
1692.19, 1.17253
1692.32, 1.09758
1692.45, 1.10729
1692.58, 1.00825
1692.71, 0.933468
1692.84, 1.00245
1692.97, 1.04842
1693.10, 1.01159
1693.23, 0.932189
1693.36, 1.04404
1693.49, 1.04115
1693.62, 1.04682
1693.75, 0.975798
1693.88, 0.980080
1694.01, 1.04158
1694.14, 1.05621
1694.27, 1.05122
1694.40, 1.17079
1694.53, 1.20827
1694.66, 1.22723
1694.79, 1.09742
1694.92, 1.08917
1695.05, 1.13898
1695.18, 1.16315
1695.31, 1.05067
1695.44, 0.992078
1695.58, 1.02919
1695.71, 0.969608
1695.84, 0.901800
1695.97, 1.00054
1696.10, 1.02055
1696.23, 0.959601
1696.36, 0.997577
1696.49, 1.00469
1696.62, 1.02490
1696.75, 1.01877
1696.88, 1.07491
1697.01, 0.912871
1697.14, 0.886767
1697.27, 0.971850
1697.40, 1.05086
1697.53, 1.01445
1697.66, 1.00007
1697.79, 0.982194
1697.92, 1.02813
1698.05, 1.03590
1698.18, 1.03668
1698.31, 1.05188
1698.44, 1.07673
1698.57, 1.05279
1698.70, 1.03692
1698.83, 1.01298
1698.96, 1.08832
1699.09, 1.06246
1699.22, 1.01390
1699.35, 1.06631
1699.48, 1.04898
1699.61, 1.05300
1699.74, 1.11287
1699.87, 1.03423
1700.00, 1.08445
1700.13, 1.07222
1700.26, 1.18375
1700.39, 1.17037
1700.52, 1.17283
1700.65, 1.15795
1700.78, 1.05313
1700.91, 1.11772
1701.04, 1.10837
1701.17, 1.12335
1701.30, 1.08993
1701.43, 1.01093
1701.56, 1.08969
1701.69, 1.02645
1701.82, 1.08099
1701.95, 1.02876
1702.08, 1.04436
1702.21, 1.10968
1702.34, 1.13677
1702.47, 1.02379
1702.60, 1.02216
1702.73, 1.02333
1702.86, 0.990235
1702.99, 0.991968
1703.12, 0.936748
1703.26, 1.02565
1703.39, 1.01667
1703.52, 0.977546
1703.65, 0.937182
1703.78, 1.05614
1703.91, 0.981626
1704.04, 0.916609
1704.17, 1.03793
1704.30, 0.933829
1704.43, 0.956048
1704.56, 0.963690
1704.69, 0.998823
1704.82, 0.945685
1704.95, 0.976346
1705.08, 1.07071
1705.21, 1.12178
1705.34, 1.09796
1705.47, 0.985244
1705.60, 1.02070
1705.73, 1.08058
1705.86, 0.992638
1705.99, 1.00009
1706.12, 1.08238
1706.25, 1.04564
1706.38, 1.14567
1706.51, 1.03456
1706.64, 1.10691
1706.77, 1.13552
1706.90, 1.09572
1707.03, 1.06805
1707.16, 1.06395
1707.29, 1.08113
1707.42, 1.06503
1707.55, 0.997345
1707.68, 0.927005
1707.81, 0.966332
1707.94, 0.996295
1708.07, 1.00337
1708.20, 0.921876
1708.33, 0.893613
1708.46, 1.03735
1708.59, 1.00439
1708.72, 1.00597
1708.85, 0.964385
1708.98, 0.905413
1709.11, 0.932704
1709.24, 0.961067
1709.37, 0.879457
1709.50, 0.915399
1709.63, 0.836381
1709.76, 0.861863
1709.89, 0.834800
1710.02, 0.855399
1710.15, 0.884770
1710.28, 0.837503
1710.41, 0.914921
1710.54, 0.929823
1710.67, 0.991380
1710.80, 1.10693
1710.94, 1.14303
1711.07, 1.07953
1711.20, 1.15014
1711.33, 1.16606
1711.46, 1.21922
1711.59, 1.09273
1711.72, 1.09259
1711.85, 1.03264
1711.98, 1.12595
1712.11, 1.16625
1712.24, 1.10692
1712.37, 1.10231
1712.50, 1.19687
1712.63, 1.13646
1712.76, 1.13962
1712.89, 1.15790
1713.02, 1.07743
1713.15, 1.00719
1713.28, 1.00485
1713.41, 1.02604
1713.54, 1.05114
1713.67, 1.04506
1713.80, 1.00582
1713.93, 1.06575
1714.06, 1.05878
1714.19, 0.950363
1714.32, 1.02338
1714.45, 1.04165
1714.58, 1.02100
1714.71, 0.997063
1714.84, 1.04184
1714.97, 1.04419
1715.10, 1.04051
1715.23, 1.10148
1715.36, 1.07254
1715.49, 1.08923
1715.62, 1.02922
1715.75, 1.11113
1715.88, 1.10878
1716.01, 1.07749
1716.14, 1.06928
1716.27, 0.979249
1716.40, 1.03053
1716.53, 1.15092
1716.66, 1.12682
1716.79, 0.942276
1716.92, 0.984758
1717.05, 1.03296
1717.18, 1.02937
1717.31, 1.10842
1717.44, 1.15796
1717.57, 1.10975
1717.70, 1.07589
1717.83, 0.996061
1717.96, 0.959901
1718.09, 0.859338
1718.22, 1.03287
1718.35, 1.01331
1718.48, 1.05802
1718.61, 0.978237
1718.75, 0.992813
1718.88, 0.976074
1719.01, 0.989760
1719.14, 0.973635
1719.27, 1.06469
1719.40, 0.979739
1719.53, 1.01693
1719.66, 0.972968
1719.79, 0.973931
1719.92, 0.992664
1720.05, 0.967436
1720.18, 0.909927
1720.31, 0.922361
1720.44, 0.902680
1720.57, 0.915905
1720.70, 0.924681
1720.83, 0.895216
1720.96, 0.893922
1721.09, 0.985480
1721.22, 0.966831
1721.35, 0.980852
1721.48, 1.03596
1721.61, 1.01252
1721.74, 0.928606
1721.87, 1.06846
1722.00, 0.958924
1722.13, 1.03690
1722.26, 1.00549
1722.39, 1.04197
1722.52, 1.08773
1722.65, 1.07991
1722.78, 0.982765
1722.91, 0.985726
1723.04, 1.03293
1723.17, 0.918929
1723.30, 0.900501
1723.43, 0.925524
1723.56, 1.02162
1723.69, 1.02947
1723.82, 1.02572
1723.95, 1.01033
1724.08, 1.03603
1724.21, 1.01928
1724.34, 1.05015
1724.47, 0.976288
1724.60, 0.911690
1724.73, 0.935067
1724.86, 0.953272
1724.99, 0.947789
1725.12, 0.963522
1725.25, 0.972438
1725.38, 1.08267
1725.51, 1.14901
1725.64, 1.16104
1725.77, 1.11508
1725.90, 1.07890
1726.03, 1.08468
1726.16, 1.05469
1726.29, 1.08233
1726.43, 1.04028
1726.56, 1.13331
1726.69, 1.12014
1726.82, 1.05847
1726.95, 1.06182
1727.08, 1.11089
1727.21, 1.11332
1727.34, 1.11364
1727.47, 1.12109
1727.60, 1.06131
1727.73, 1.07476
1727.86, 1.04185
1727.99, 1.05495
1728.12, 1.07917
1728.25, 1.13602
1728.38, 1.06125
1728.51, 1.03513
1728.64, 1.05146
1728.77, 1.05936
1728.90, 0.973556
1729.03, 1.05977
1729.16, 1.05092
1729.29, 0.980404
1729.42, 0.963598
1729.55, 0.984232
1729.68, 0.985668
1729.81, 0.975657
1729.94, 0.951705
1730.07, 0.941856
1730.20, 0.926898
1730.33, 1.03810
1730.46, 1.04897
1730.59, 1.00155
1730.72, 0.989611
1730.85, 0.945872
1730.98, 0.935871
1731.11, 1.04789
1731.24, 1.03161
1731.37, 1.07919
1731.50, 1.01598
1731.63, 1.01166
1731.76, 1.02092
1731.89, 1.10803
1732.02, 0.987087
1732.15, 0.931196
1732.28, 0.978823
1732.41, 0.992934
1732.54, 0.998038
1732.67, 0.956753
1732.80, 1.05129
1732.93, 0.992037
1733.06, 0.974813
1733.19, 1.10937
1733.32, 1.02007
1733.45, 1.02837
1733.58, 1.00186
1733.71, 0.959059
1733.84, 0.969822
1733.97, 0.953958
1734.11, 0.940243
1734.24, 1.04047
1734.37, 1.01050
1734.50, 0.971451
1734.63, 0.987005
1734.76, 0.979876
1734.89, 0.994209
1735.02, 0.939245
1735.15, 0.962832
1735.28, 0.981441
1735.41, 1.04070
1735.54, 0.960860
1735.67, 1.05792
1735.80, 1.00621
1735.93, 1.00858
1736.06, 1.03207
1736.19, 1.02080
1736.32, 1.00333
1736.45, 1.09294
1736.58, 1.03950
1736.71, 1.01139
1736.84, 1.03594
1736.97, 1.10984
1737.10, 0.998517
1737.23, 1.05134
1737.36, 0.948452
1737.49, 0.976774
1737.62, 1.05420
1737.75, 1.07579
1737.88, 1.03064
1738.01, 0.962129
1738.14, 0.922225
1738.27, 0.978991
1738.40, 1.00723
1738.53, 0.969220
1738.66, 0.890060
1738.79, 0.982369
1738.92, 1.01884
1739.05, 0.972986
1739.18, 0.997225
1739.31, 0.998312
1739.44, 0.976976
1739.57, 0.959536
1739.70, 1.18031
1739.83, 1.09594
1739.96, 0.911858
1740.09, 0.881065
1740.22, 1.13543
1740.35, 1.01658
1740.48, 0.819592
1740.61, 0.844208
1740.74, 0.840586
1740.87, 0.822538
1741.00, 0.797181
1741.13, 0.962703
1741.26, 0.965334
1741.39, 1.04753
1741.52, 0.873207
1741.65, 1.08339
1741.79, 0.828130
1741.92, 0.824873
1742.05, 0.879173
1742.18, 0.959025
1742.31, 0.878187
1742.44, 0.936366
1742.57, 0.930772
1742.70, 1.03322
1742.83, 1.07043
1742.96, 1.03747
1743.09, 0.954752
1743.22, 0.902213
1743.35, 0.959190
1743.48, 1.04478
1743.61, 1.04966
1743.74, 0.980252
1743.87, 0.929806
1744.00, 0.865933
1744.13, 0.895887
1744.26, 0.971159
1744.39, 0.982876
1744.52, 1.03216
1744.65, 1.06650
1744.78, 1.03246
1744.91, 1.07457
1745.04, 1.03076
1745.17, 1.07908
1745.30, 0.981268
1745.43, 0.965959
1745.56, 1.00587
1745.69, 1.05359
1745.82, 1.00476
1745.95, 0.970710
1746.08, 1.00600
1746.21, 1.05179
1746.34, 0.922739
1746.47, 0.908500
1746.60, 1.00472
1746.73, 0.958092
1746.86, 1.00379
1746.99, 1.03154
1747.12, 0.885780
1747.25, 1.03680
1747.38, 0.984204
1747.51, 1.06862
1747.64, 1.00439
1747.77, 0.955867
1747.90, 1.05979
1748.03, 1.04908
1748.16, 1.07890
1748.29, 1.04567
1748.42, 0.967308
1748.55, 1.01606
1748.68, 1.10623
1748.81, 1.08268
1748.94, 1.42186
1749.07, 1.33711
1749.20, 1.10815
1749.33, 0.961876
1749.47, 0.908477
1749.60, 0.883096
1749.73, 0.843213
1749.86, 0.810317
1749.99, 0.878658
1750.12, 1.04271
1750.25, 0.949652
1750.38, 0.974514
1750.51, 1.17304
1750.64, 1.28231
1750.77, 1.10759
1750.90, 1.15828
1751.03, 1.13372
1751.16, 1.07799
1751.29, 1.02581
1751.42, 1.03100
1751.55, 1.06983
1751.68, 1.07400
1751.81, 1.04993
1751.94, 0.960188
1752.07, 1.04653
1752.20, 1.08734
1752.33, 1.05221
1752.46, 0.816114
1752.59, 0.956129
1752.72, 0.877499
1752.85, 0.888592
1752.98, 0.960608
1753.11, 1.02926
1753.24, 1.09618
1753.37, 1.17054
1753.50, 1.15714
1753.63, 1.08155
1753.76, 1.05272
1753.89, 0.977756
1754.02, 0.970278
1754.15, 0.971334
1754.28, 1.08170
1754.41, 1.11354
1754.54, 1.08788
1754.67, 1.09639
1754.80, 1.07219
1754.93, 1.19529
1755.06, 1.16030
1755.19, 1.15914
1755.32, 1.11554
1755.45, 1.11344
1755.58, 1.05965
1755.71, 1.12913
1755.84, 1.04267
1755.97, 1.03021
1756.10, 0.921162
1756.23, 0.966655
1756.36, 0.939019
1756.49, 1.02507
1756.62, 1.05295
1756.75, 1.19834
1756.88, 1.17042
1757.01, 1.11226
1757.15, 1.06791
1757.28, 1.06751
1757.41, 1.07086
1757.54, 1.03929
1757.67, 1.16061
1757.80, 1.12550
1757.93, 1.09798
1758.06, 1.12184
1758.19, 1.06592
1758.32, 1.19189
1758.45, 1.28986
1758.58, 1.19021
1758.71, 1.11826
1758.84, 1.04235
1758.97, 0.927389
1759.10, 1.06435
1759.23, 1.02090
1759.36, 1.04490
1759.49, 1.01496
1759.62, 0.960903
1759.75, 1.23551
1759.88, 1.07931
1760.01, 0.983950
1760.14, 0.977486
1760.27, 1.04756
1760.40, 1.03179
1760.53, 0.883639
1760.66, 0.972258
1760.79, 1.02777
1760.92, 1.08161
1761.05, 1.04893
1761.18, 0.956980
1761.31, 1.04112
1761.44, 0.990157
1761.57, 1.13638
1761.70, 0.933017
1761.83, 0.938790
1761.96, 0.916296
1762.09, 1.04018
1762.22, 1.06931
1762.35, 1.02151
1762.48, 0.980746
1762.61, 1.09148
1762.74, 1.00938
1762.87, 1.05568
1763.00, 1.16097
1763.13, 1.10260
1763.26, 1.16080
1763.39, 1.09755
1763.52, 1.07932
1763.65, 1.13975
1763.78, 1.07524
1763.91, 1.07329
1764.04, 1.13788
1764.17, 1.21774
1764.30, 0.878301
1764.43, 0.849468
1764.56, 0.799330
1764.69, 0.897139
1764.82, 1.03606
1764.96, 0.988242
1765.09, 1.01024
1765.22, 1.07029
1765.35, 1.07839
1765.48, 1.10922
1765.61, 1.05938
1765.74, 0.979354
1765.87, 1.08135
1766.00, 1.06529
1766.13, 1.01245
1766.26, 1.06815
1766.39, 1.03372
1766.52, 1.01544
1766.65, 1.14266
1766.78, 1.06994
1766.91, 1.05253
1767.04, 1.03494
1767.17, 1.09991
1767.30, 1.06523
1767.43, 1.05205
1767.56, 1.04219
1767.69, 0.950210
1767.82, 0.928806
1767.95, 1.05091
1768.08, 1.00454
1768.21, 0.969757
1768.34, 1.06214
1768.47, 1.13482
1768.60, 0.973048
1768.73, 0.876994
1768.86, 0.985152
1768.99, 0.946201
1769.12, 0.928685
1769.25, 1.13114
1769.38, 1.05870
1769.51, 1.07303
1769.64, 1.11526
1769.77, 1.04530
1769.90, 1.00871
1770.03, 0.960788
1770.16, 0.941812
1770.29, 0.928580
1770.42, 1.01603
1770.55, 1.30647
1770.68, 1.33995
1770.81, 1.14335
1770.94, 0.793329
1771.07, 0.902854
1771.20, 0.908063
1771.33, 0.858202
1771.46, 0.878624
1771.59, 1.00471
1771.72, 0.960687
1771.85, 0.907169
1771.98, 0.911803
1772.11, 1.00718
1772.24, 1.09417
1772.37, 0.976129
1772.51, 1.01148
1772.64, 0.994424
1772.77, 1.10912
1772.90, 1.01289
1773.03, 1.11722
1773.16, 1.04636
1773.29, 1.13310
1773.42, 1.14237
1773.55, 1.11956
1773.68, 1.04437
1773.81, 1.05246
1773.94, 0.985487
1774.07, 1.04833
1774.20, 1.04696
1774.33, 1.02005
1774.46, 0.919662
1774.59, 1.06132
1774.72, 1.05062
1774.85, 1.07906
1774.98, 1.07681
1775.11, 1.14303
1775.24, 1.03037
1775.37, 1.01584
1775.50, 0.967991
1775.63, 0.973619
1775.76, 0.920059
1775.89, 1.06610
1776.02, 1.16230
1776.15, 1.00063
1776.28, 1.02877
1776.41, 0.925103
1776.54, 0.919410
1776.67, 1.02119
1776.80, 1.05798
1776.93, 1.05805
1777.06, 1.01334
1777.19, 1.09576
1777.32, 1.01692
1777.45, 0.995739
1777.58, 1.09732
1777.71, 0.944516
1777.84, 0.996987
1777.97, 1.06270
1778.10, 1.33341
1778.23, 1.25401
1778.36, 1.13753
1778.49, 0.948471
1778.62, 0.961537
1778.75, 0.950291
1778.88, 1.00059
1779.01, 0.905353
1779.14, 0.965805
1779.27, 1.05448
1779.40, 1.05660
1779.53, 1.04434
1779.66, 1.06811
1779.79, 1.10235
1779.92, 1.05025
1780.05, 0.930385
1780.18, 1.04581
1780.32, 1.10313
1780.45, 1.00614
1780.58, 1.01979
1780.71, 1.03938
1780.84, 1.06239
1780.97, 1.07743
1781.10, 1.06936
1781.23, 1.03687
1781.36, 1.04264
1781.49, 1.01680
1781.62, 0.993292
1781.75, 1.08267
1781.88, 1.08005
1782.01, 1.01719
1782.14, 1.05481
1782.27, 1.08671
1782.40, 1.13046
1782.53, 1.03618
1782.66, 0.968322
1782.79, 1.01621
1782.92, 1.02238
1783.05, 1.01838
1783.18, 1.02631
1783.31, 0.971476
1783.44, 1.03050
1783.57, 1.09981
1783.70, 1.06369
1783.83, 1.07537
1783.96, 1.07111
1784.09, 1.02414
1784.22, 0.962114
1784.35, 1.08330
1784.48, 1.05079
1784.61, 1.07531
1784.74, 1.16166
1784.87, 0.942941
1785.00, 0.950486
1785.13, 0.948246
1785.26, 0.882479
1785.39, 0.950587
1785.52, 1.00122
1785.65, 0.997918
1785.78, 1.01964
1785.91, 1.02268
1786.04, 1.03760
1786.17, 1.05597
1786.30, 1.02330
1786.43, 1.04772
1786.56, 1.17447
1786.69, 1.03862
1786.82, 0.992455
1786.95, 0.938691
1787.08, 0.900572
1787.21, 0.872045
1787.34, 0.951864
1787.47, 0.852888
1787.60, 0.904291
1787.73, 1.00240
1787.86, 1.00187
1788.00, 0.989282
1788.13, 1.02742
1788.26, 1.04642
1788.39, 1.11752
1788.52, 1.04307
1788.65, 1.00457
1788.78, 1.04398
1788.91, 1.10616
1789.04, 1.11896
1789.17, 1.09128
1789.30, 1.04594
1789.43, 0.979270
1789.56, 1.03218
1789.69, 0.947785
1789.82, 1.04374
1789.95, 0.962643
1790.08, 0.996065
1790.21, 1.08377
1790.34, 1.04054
1790.47, 1.13698
1790.60, 1.07897
1790.73, 1.05199
1790.86, 1.05220
1790.99, 1.02910
1791.12, 0.991637
1791.25, 0.946144
1791.38, 1.01784
1791.51, 0.997295
1791.64, 1.07404
1791.77, 1.06882
1791.90, 0.991543
1792.03, 1.00943
1792.16, 1.15493
1792.29, 1.05258
1792.42, 1.12009
1792.55, 1.14908
1792.68, 1.01365
1792.81, 0.973869
1792.94, 1.06565
1793.07, 1.04884
1793.20, 1.11273
1793.33, 1.06447
1793.46, 0.975818
1793.59, 0.896919
1793.72, 0.956747
