Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T10_v1500_chi10000_cond, 22.718, 171.2, 217722.601, 8.29010957184e+13, 883763.171875, 8.2900067214e+13, 7.06526121194, 6.37957403875, 2.19816962854e-07, 1.33328222461e+12, 2.00581481745
T1_v480_chi1000_cond, -1.886, 460.497, 202001.918, 1.94081213306e+13, 114242.832031, 1.94077522854e+13, 0.820850486153, 13.0941682616, 6.94767654519e-09, 1.02037372402e+12, 13617.3731007
T1_v480_chi1000_cond, 10.616, 492.625, 224338.817, 4.59315310651e+13, 535005.734375, 4.59308772445e+13, 2.70686572503, 13.0726261163, 5.66399918078e-08, 1.15198859355e+12, 1419.18140113
T1_v480_chi1000_cond, 9.653, 499.372, 260415.051, 2.87183504502e+13, 505344.800781, 2.87166381999e+13, 4.36073579325, 4.66735494557, 1.40652216096e-07, 5.64882273319e+11, 26.5587514414
T1_v480_chi1000_cond, 14.052, 520.064, 258853.163, 1.34131029532e+13, 199568.589844, 1.34130086463e+13, 12.4452022222, 5.52036701045, 2.51139250729e-06, 1.80764703722e+11, 529.859348137
T0.3_v1700_chi300, 232.628, 1328.337, 208871.738, 5.5242287832e+13, 1.93622684854e+14, 5.52266272627e+13, 0.0236253482984, 39.194687142, 0.00118192774435, 2.38455825169e+13, 10983.8007812
T0.3_v1700_chi300, 285.643, 1236.428, 207650.665, 6.63235634154e+13, 251200416285.0, 6.63234329761e+13, 0.0341405317118, 34.407292005, 1.75290743601e-07, 2.4198851742e+13, 9211.86328125
T0.3_v1700_chi300, 231.243, 1298.686, 204376.488, 1.11988424139e+14, 3066089303.27, 1.11979041073e+14, 0.158068109674, 12.4062512393, 5.63963045708e-09, 1.73796984948e+13, 102773.136719
T0.3_v1700_chi300, 323.298, 1210.865, 207570.786, 6.82233523758e+13, 34567079094.9, 6.82232640794e+13, 0.0632715069152, 37.2734942501, 5.64239326095e-09, 1.81321590003e+13, 215623.980469
T0.3_v3000_chi300, 288.333, 2502.617, 211229.67, 1.14699793981e+14, 156043685000.0, 1.14697406616e+14, 0.0805989785455, 25.6125107241, 1.07385735026e-09, 2.66312474822e+13, 271991.355469
T0.3_v3000_chi300, 349.726, 2370.154, 210211.081, 1.68729798252e+14, 326899525561.0, 1.6872599851e+14, 0.139342898742, 24.8499822444, 6.55763765511e-09, 2.83122363492e+13, 184156.503906
T0.3_v3000_chi300, 373.198, 2317.372, 208226.087, 1.85833653234e+14, 18294313.6562, 1.85833636662e+14, 0.229193388233, 44.9276379274, 4.57155654998e-09, 2.27776401865e+13, 80401.0625
T0.3_v3000_chi300, 505.491, 2039.426, 210057.282, 7.7337530357e+13, 1.41172751319e+12, 7.73294555378e+13, 0.10803665302, 26.4876411297, 7.7242530705e-09, 1.51378726447e+13, 123251.332031
T3_v430_chi3000, 42.959, 130.409, 200384.007, 1.8402118477e+13, 2.80083143245e+12, 1.83987595161e+13, 0.0237453191142, 33.4263923658, 3.09909509062e-08, 7.92590749597e+12, 3641.71582031
T3_v430_chi3000, 51.912, 148.276, 200249.577, 2.01555804709e+13, 45529740211.0, 2.0154053948e+13, 0.0126676580186, 36.2548289662, 9.70951943846e-10, 1.11191060267e+13, 6827.13867188
T3_v430_chi3000, 53.653, 131.377, 201117.772, 1.26087641972e+13, 1.9445613408e+12, 1.26085059363e+13, 0.00601594005433, 37.4977301269, 4.39156760054e-08, 8.71794587404e+12, 6887.88574219
T3_v430_chi3000, 68.238, 104.345, 202800.889, 1.41165028913e+13, 1.91405764656e+12, 1.41102955299e+13, 0.00657870209405, 32.9057220153, 1.58243414969e-08, 9.53582130256e+12, 7378.18359375
T3_v860_chi3000, 56.611, 277.18, 201675.837, 1.66015717135e+13, 251440256055.0, 1.66014925433e+13, 0.0160111549832, 33.8772644535, 2.44377634448e-09, 8.40184488501e+12, 4655.29492188
T3_v860_chi3000, 61.861, 185.268, 202581.902, 1.43262047684e+13, 3.01246266646e+12, 1.43259514596e+13, 0.0065545622614, 41.4134286415, 2.41400544845e-07, 9.68693876778e+12, 7502.30273438
T3_v860_chi3000, 93.189, 161.425, 201919.091, 1.9891458949e+13, 5.76090566747e+12, 1.98900718896e+13, 0.00560645567108, 29.8192945902, 9.54370315701e-08, 1.39980278253e+13, 11213.8320312
T3_v860_chi3000, 107.29, 150.367, 201658.362, 2.54200868335e+13, 367445543724.0, 2.54199113492e+13, 0.0110372074105, 27.3909388713, 4.06019416751e-08, 1.47028179434e+13, 9556.2421875
T1_v3000_chi1000, 212.043, 2579.624, 208920.028, 6.03475498639e+13, 1.47313121849e+13, 6.02487022951e+13, 0.0289552274835, 33.7143124553, 1.35912214653e-07, 2.37872154318e+13, 9883.75390625
