Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T1_v480_chi1000_cond, 7.19, 9.857, 6511.835, 4.40802787827e+15, 31596858.5, 4.40801830187e+15, 2.08239946695, 11.0026557939, 3.02284264286e-08, 1.28402119542e+14, 51495.6792312
T1_v480_chi1000_cond, 10.71, 10.503, 6270.096, 8.51446216178e+14, 6878662.125, 8.51445470165e+14, 0.484017970718, 15.176435487, 6.45862241466e-09, 6.37181764935e+13, 36025.65625
T0.3_v1700_chi300, 111.841, 83.059, 7668.665, 5.00434091039e+15, 39491953.0, 5.00434087606e+15, 1.84073310044, 20.6002221196, 4.7782088064e-08, 1.56911560178e+14, 676919.75219
T0.3_v1700_chi300, 139.866, 93.15, 8655.703, 5.40471444881e+15, 34279831.0, 5.40470543608e+15, 2.67118637453, 10.3012566161, 3.34505063648e-08, 1.36549603378e+14, 145361.111045
T0.3_v1700_chi300, 141.703, 110.11, 8615.078, 1.86397811559e+15, 13063867.25, 1.86397185023e+15, 0.966291919386, 10.6186758382, 1.12058605728e-08, 8.79833992162e+13, 1182715.55827
T0.3_v1700_chi300, 226.888, 111.075, 11672.649, 3.84745623976e+14, 1644612.5625, 3.84745328466e+14, 0.470713668144, 29.0926845874, 3.67637298382e-09, 2.93345309643e+13, 12813.1210938
T0.3_v3000_chi300, 175.063, 125.133, 9797.725, 4.01210396947e+15, 36441701.0, 4.01210393207e+15, 2.02962248188, 18.3283038578, 4.0059607187e-08, 1.18655118105e+14, 15980.1331749
T0.3_v3000_chi300, 219.614, 160.311, 10221.913, 3.7273906913e+15, 18475745.0, 3.72738615659e+15, 2.48665652269, 9.93099077177, 2.97245543734e-08, 9.80136417227e+13, 62482.7155585
T0.3_v3000_chi300, 234.915, 131.919, 10122.956, 1.92124634913e+15, 11657613.5, 1.9212461157e+15, 1.14186403655, 12.6960640971, 1.1795299848e-08, 8.13208724056e+13, 478282.556021
T0.3_v3000_chi300, 395.646, 359.596, 11643.877, 5.13733211404e+14, 4743294.375, 5.13733136501e+14, 0.655505734172, 26.4147291311, 5.54057721924e-09, 3.1379374527e+13, 436790.917969
T3_v430_chi3000, 15.408, 25.005, 10106.575, 7.37728069222e+13, 5.22079704479e+12, 7.37705902045e+13, 0.00360906106455, 35.60683023, 8.17632219144e-08, 5.71675089712e+13, 46819.1015625
T3_v430_chi3000, 17.935, 38.538, 9721.69, 7.25667826452e+13, 1.04741183178e+12, 7.25655916575e+13, 0.00280271299836, 35.836108916, 5.1431869764e-08, 5.88325703378e+13, 45710.1328125
T3_v430_chi3000, 29.297, 28.415, 10467.735, 1.25647816658e+14, 61207925438.0, 1.25647762756e+14, 0.0402038821116, 37.630219027, 1.12700345029e-08, 4.23258108178e+13, 14699.34375
T3_v430_chi3000, 44.024, 29.369, 11630.525, 8.76271556794e+13, 413068487725.0, 8.76262419338e+13, 0.0382397992322, 38.2649544848, 1.84729058439e-08, 3.02591003459e+13, 10815.0820312
